company_id,name,link,bse,nse,industry,sector,about
500483,Tata Communications Ltd,tatacommunications.com,500483,TATACOMM,Telecommunications - Service Provider,Telecomm-Service,"Tata Communications is engaged in the business of telecommunication Activities of providing internet access by the operator of the wired infrastructure,Other satellite telecommunications activities."
538019,Oceanaa Biotek industries Ltd,oceanaabiotek.com,538019,,Miscellaneous,Miscellaneous,Oceanaa Biotek Industries Limited is a specialized food testing company. The Company is engaged in the production and trading of shrimp seeds. It is primarily focused on rearing of prawn seeds.
532720,Mahindra & Mahindra Financial Services Ltd,mahindrafinance.com,532720,M&MFIN,Finance & Investments,Finance,"MMFSL is primarily engaged in providing financing for new and pre-owned auto and utility vehicles, tractors, cars and commercial vehicles. It also provides housing finance, personal loans, financing to small and medium enterprises, insurance broking and mutual fund distribution services. In addition, among other services, MMFSL offers wholesale inventory financing to dealers and retail financing to customers in the US for the purchase of tractor products through Mahindra Finance USA LLC, its joint venture with a subsidiary of the Rabobank Group. (Source : 201903 Annual Report Page No: 5)"
507910,Fiberweb (India) Ltd,fiberwebindia.com,507910,,Textiles - Products,Textiles,Fiberweb (India) is primarily engaged in the business of manufacturing of Spunbond and Melt-blown Nonwoven Fabrics from polypropylene.
524534,Bhaskar Agrochemicals Ltd,bhaskaragro.com,524534,,Pesticides / Agrochemicals - Indian,Agro Chemicals,Bhaskar Agrochemicals Ltd is engaged in manufacture of Agrochemicals Formulation .
522281,Ram Ratna Wires Ltd,rrshramik.com,522281,,Mining / Minerals / Metals,Non Ferrous Metals,Ram Ratna Wires is engaged in the business of manufacturing of enamelled winding wires and strips and manufacturing of copper tubes & pipes.
511196,Can Fin Homes Ltd,canfinhomes.com,511196,CANFINHOME,Finance - Housing,Finance,Can Fin Homes is engaged in the Business of Housing Loans and Non housing Loans.
NSE - SM : PENTAGOLD,Penta Gold Ltd,Company website,NSE - SM : PENTAGOLD,,Diamond Cutting / Jewellery,"Diamond, Gems and Jewellery",Penta Gold is primarily engaged in only segment of Gold Jewellery which comprises of studded gold Jewellery and plain gold Jewellery.(Source : 201903 Annual Report Page No: 53)
511359,AD Manum Finance Ltd,admanumfinance.com,511359,,Finance & Investments,Finance,"AD Manum Finance is working as a Non Banking Finance Company registered under Reserve Bank of India. It's objective is providing short and medium term advances in the form of loan/hire purchase finance, bill discounting, factoring through Channel/DSA business etc."
530521,Virat Industries Ltd,viratindustries.com,530521,,Textiles - Products,Textiles,"Virat Industries is engaged in the business of manufacturer and Exporter of premium quality of dress and sport socks for Men, Ladies and Children. The Company also manufactures high quality football socks for many clubs of Europe."
540134,Ishaan Infrastructure & Shelters Ltd,ishaaninfra.com,540134,,Construction,Construction,Ishaan Infrastructures and Shelters Limited is provides construction and maintenance services.
530953,Sunil Agro Foods Ltd,sunilagro.com,530953,,Food - Processing - Indian,FMCG,Sunil Agro Foods is engaged in the business of Manufacture of grain mill products.
531500,Rajesh Exports Ltd,rajeshindia.com,531500,RAJESHEXPO,Diamond Cutting / Jewellery,"Diamond, Gems and Jewellery",Rajesh Exports is engaged in the business of gold and gold products. The Company is engaged in manufacturing and marketing jewelry to consumers across the world.
524820,Panama Petrochem Ltd,panamapetro.com,524820,PANAMAPET,Petrochemicals,Petrochemicals,"Panama Petrochem is engaged in the manufacture of specialty petroleum products for diverse user industries like printing, textiles, rubber, pharmaceuticals, cosmetics, power and other industrial oil.(Source : 201903 Annual Report Page No: 89)"
532054,KDDL Ltd,kddl.com,532054,KDDL,Miscellaneous,Consumer Durables,"KDDL is an engineering company engaged in the manufacture of watch components, precision stamped components and progressive tools for various applications."
526823,Rajeswari Infrastructure Ltd,rflindia.org,526823,,Construction,Construction,"Rajeswari Infrastructure Limited is an India-based company engaged in civil construction. The Company is engaged in Residential Construction, Rental Serviced Apartments and Printing."
542721,Anand Rayons Ltd,anandrayons.com,542721,,Trading,Trading,Anand Rayons is engaged in the business of dealing in various yarn and thread.(Source : 201903 Annual Report Page No: 13)
542812,Gujarat Fluorochemicals Ltd,gfl.co.in,542812,FLUOROCHEM,Chemicals,Chemicals,Chemicals >> Chemicals
530393,DB (International) Stock Brokers Ltd,dagabusiness.com,530393,DBSTOCKBRO,Finance & Investments,Stock/ Commodity Brokers,DB (International) Stock Brokers is engaged in the business of stock broking and depository participant services of CDSL.
526596,Liberty Shoes Ltd,libertyshoes.com,526596,LIBERTSHOE,Leather / Leather Products,Leather,Liberty Shoes is engaged in the business of manufacturing and trading of footwear and accessories through its retail and wholesale network.
539228,Gala Global Products Ltd,galaglobalhub.com,539228,,Printing & Stationery,Printing & Stationery,Gala Global Products Limited is an India-based company engaged in printing of stationery items.
533095,Bengal & Assam Company Ltd,bengalassam.com,533095,,Finance & Investments,Finance,Bengal & Assam Company is engaged in Investments and Rent on Properties.(Source : 201903 Annual Report Page No: 09)
514302,Vippy Spinpro Ltd,vippyspinpro.com,514302,,Textiles - Cotton/Blended,Textiles,"Vippy Spinpro is mainly engaged in the manufacturing of cotton yarn. The Company specializes in slub yarns, fancy yarns, multi count yarns and multi twist yarns, waxed yarn plied yarn etc."
NSE : TOTAL,Total Transport Systems Ltd,Company website,NSE : TOTAL,,Miscellaneous,Miscellaneous,"Total Transport Systems is engaged in the business of consolidation/deconsolidation of cargo, freight forwarding, logistics, warehousing and transportation"
540798,Future Supply Chain Solutions Ltd,futuresupplychains.com,540798,FSC,Miscellaneous,Logistics,"Future Supply Chain Solutions is an integrated and IT enabled endto-end Supply Chain and Logistics Company with capabilities in handling Modern Warehousing, Express Logistics, Cold Chain Logistics etc.(Source : 201903 Annual Report Page No: 127)"
590071,Sundaram Finance Ltd,sundaramfinance.in,590071,SUNDARMFIN,Finance & Investments,Finance,"Sundaram Finance is primarily engaged in the business of financing of Commercial vehicles, Cars, construction equipment and other vehicles in the retail segment."
517035,Ruttonsha International Rectifier Ltd,ruttonsha.com,517035,,Electronics - Components,Consumer Durables,"Ruttonsha International Rectifier Ltd. manufactures semiconductor devices, power rectifiers assemblies, semiconductor diodes."
502873,H P Cotton Textile Mills Ltd,hpthread.com,502873,,Textiles - Cotton/Blended,Textiles,HP Cotton Textile Mills is engaged in a leading manufacturer of cotton specialty yarns and cotton sewing threads catering to both local and export markets.
537291,Nath Bio-Genes (India) Ltd,nathbiogenes.com,537291,NATHBIOGEN,Miscellaneous,Miscellaneous,"Nath Bio-Genes (India) is engaged in the business of Production, Processing, and Marketing of Hybrid and GM Seeds."
539620,A Infrastructure Ltd,ainfrastructure.com,539620,,Cement Products,Cement - Products,"A Infrastructure is engaged in providing asbestos cement (A.C.) pressure pipes, A.C. corrugated sheets and allied products. The Company is also engaged in the business of manufacturing of couplings, A.C. sheet and molded goods, and laying and jointing of A.C. Products."
540146,Aditya Consumer Marketing Ltd,adityaconsumer.com,540146,,Trading,Trading,"Aditya Consumer Marketing is engaged in the business of retail; food and beverage, and beauty industry."
500257,Lupin Ltd,lupinworld.com; www.lupin.com,500257,LUPIN,Pharmaceuticals - Indian - Bulk Drugs,Pharmaceuticals,"Lupin is a leading global pharmaceutical company headquartered in Mumbai (Maharashtra), India.(Source : 201903 Annual Report Page No: 02)"
539287,Ortin Laboratories Ltd,ortinlabsindia.com,539287,ORTINLABSS,Pharmaceuticals - Indian - Bulk Drugs & Formln,Pharmaceuticals,Ortin Laboratories Ltd engaged in manufactures and sells drug intermediates and pharmaceuticals.
532457,Gulshan Polyols Ltd,gulshanindia.com,532457,GULPOLY,Chemicals,Chemicals,"Gulshan Polyols Limited is engaged in manufacturing company, which operates in the chemical industry."
503960,Bharat Bijlee Ltd,bharatbijlee.com,503960,BBL,Electric Equipment,Capital Goods - Electrical Equipment,"Bharat Bijlee is one of the leaders in the electrical engineering industry in India. A multi-product, multi-divisional organisation, its main products are transformers, electric motors, magnet technology machines and drives & automation system.(Source : 201903 Annual Report Page No: 86)"
533344,PTC India Financial Services Ltd,ptcfinancial.com,533344,PFS,Finance & Investments,Finance,"PTC India Financial Services is a registered NBFC with Reserve Bank of India and has been awarded the Infrastructure Finance Company (IFC) status by RBI. PFS is set up with an objective to provide total financing solutions to the energy value chain which includes investing in equity or extending debt to power projects in generation, transmission, distribution, fuel resources and fuel related infrastructure."
530313,Kimia Biosciences Ltd,laurel.co.in,530313,,Pharmaceuticals - Indian - Bulk Drugs,Pharmaceuticals,Laurel Organics Ltd. is engaged in manufacture of bulk drugs such as Ciprofloxacin and Norfloxacin.
506532,Nitta Gelatin India Ltd,gelatin.in,506532,,Chemicals,Chemicals,"Nitta Gelatin India in the business of manufacture and sale of ossein, gelatin and collagen peptide."
540611,AU Small Finance Bank Ltd,aubank.in,540611,AUBANK,Banks - Private Sector,Banks,"AU Small Finance Bank is engaged in providing a range of banking and financial services including retail banking, wholesale banking and treasury operations and other services."
NSE - SM : ACCURACY,Accuracy Shipping Ltd,Company website,NSE - SM : ACCURACY,,Miscellaneous,Ship Building,"Accuracy Shipping is involved in providing third party logistics solutions. It offers customized and end-to-end logistics solutions and services including transporttation, distribution, freight forwarding, clearing and forwarding service, custom house clearance, warehousing and value added services."
542669,BMW Industries Ltd,bmwil.co.in,542669,,Steel - Medium / Small,Steel,Steel >> Steel - Medium / Small
514030,Deepak Spinners Ltd,dsl-india.com,514030,,Textiles - Spinning - Synthetic / Blended,Textiles,"Deepak Spinners is engaged in the business of manufacturer of Synthetic staple Fibres Yarn, Man-made Fibres blended yarn."
NSE - SM : SMVD,SMVD Poly Pack Ltd,Company website,NSE - SM : SMVD,,Plastics Products,Plastic products,Plastic products >> Plastics Products
526965,Gujarat Craft Industries Ltd,gujaratcraft.com,526965,,Textiles - Manmade,Textiles,"Gujarat Craft Industries is engaged in the Business of manufactuting of HDPE / PP woven fabrics, sacks, PE tarpaulin. The company caters to both domestic and international Markets.(Source : 201903 Annual Report Page No:46)"
530185,Surat Textile Mills Ltd,surattextilemillsltd.com,530185,,Textiles - Manmade,Textiles,Surat Textile Mills is engaged in the business of manufacturing Polyester Chips and Partially Oriented Yarn (POY).
538987,Talbros Engineering Ltd,bnt-talbros.com,538987,,Auto Ancillaries,Auto Ancillaries,Talbros Engineering is engaged in manufacturing of Rear Axle Shafts. The company caters to both international and domestic market.
539875,RSD Finance Ltd,rsdfinancelimited.com,539875,,Finance & Investments,Finance,RSD Finance operates as a Non-Banking Company and focuses on investing funds into capital market as well as in money market. The company is also involved in zinc plating and metal plating activities and real estate business.
524080,Haryana Leather Chemicals Ltd,leatherchem.com,524080,,Chemicals,Chemicals,"Haryana Leather Chemicals is a leading product technology from technical alliances in Italy and Spain, resulting in an extensive range of chemicals, coatings and dispersions."
